,Days,A,B,C,D1,D2,E1,E3,F1,F2,F3
149,150,0.1510321552298897,0.1510321552298897,0.1510321552298897,0.1510321552298897,0.1510321552298897,0.1510321552298897,0.1510321552298897,0.1510321552298897,0.1510321552298897,0.1510321552298897
150,151,0.1488668372214271,0.1488668372214271,0.1488668372214271,0.1488668372214271,0.1488668372214271,0.1488668372214271,0.1488668372214271,0.1488668372214271,0.1488668372214271,0.1488668372214271
151,152,0.14673256294713025,0.14673256294713025,0.14673256294713025,0.14673256294713025,0.14673256294713025,0.14673256294713025,0.14673256294713025,0.14673256294713025,0.14673256294713025,0.14673256294713025
152,153,0.14462888733914947,0.14462888733914947,0.14462888733914947,0.14462888733914947,0.14462888733914947,0.14462888733914947,0.14462888733914947,0.14462888733914947,0.14462888733914947,0.14462888733914947
153,154,0.14255537171048424,0.14255537171048424,0.14255537171048424,0.14255537171048424,0.14255537171048424,0.14255537171048424,0.14255537171048424,0.14255537171048424,0.14255537171048424,0.14255537171048424
154,155,0.14051158366350242,0.14051158366350242,0.14051158366350242,0.14051158366350242,0.14051158366350242,0.14051158366350242,0.14051158366350242,0.14051158366350242,0.14051158366350242,0.14051158366350242
155,156,0.13849709699977067,0.13849709699977067,0.13849709699977067,0.13849709699977067,0.13849709699977067,0.13849709699977067,0.13849709699977067,0.13849709699977067,0.13849709699977067,0.13849709699977067
156,157,0.13651149163117798,0.13651149163117798,0.13651149163117798,0.13651149163117798,0.13651149163117798,0.13651149163117798,0.13651149163117798,0.13651149163117798,0.13651149163117798,0.13651149163117798
157,158,0.13455435349233313,0.13455435349233313,0.13455435349233313,0.13455435349233313,0.13455435349233313,0.13455435349233313,0.13455435349233313,0.13455435349233313,0.13455435349233313,0.13455435349233313
158,159,0.13262527445421804,0.13262527445421804,0.13262527445421804,0.13262527445421804,0.13262527445421804,0.13262527445421804,0.13262527445421804,0.13262527445421804,0.13262527445421804,0.13262527445421804
159,160,0.13072385223907937,0.13072385223907937,0.13072385223907937,0.13072385223907937,0.13072385223907937,0.13072385223907937,0.13072385223907937,0.13072385223907937,0.13072385223907937,0.13072385223907937
160,161,0.12884969033653984,0.12884969033653984,0.12884969033653984,0.12884969033653984,0.12884969033653984,0.12884969033653984,0.12884969033653984,0.12884969033653984,0.12884969033653984,0.12884969033653984
161,162,0.12700239792091292,0.12700239792091292,0.12700239792091292,0.12700239792091292,0.12700239792091292,0.12700239792091292,0.12700239792091292,0.12700239792091292,0.12700239792091292,0.12700239792091292
162,163,0.12518158976970203,0.12518158976970203,0.12518158976970203,0.12518158976970203,0.12518158976970203,0.12518158976970203,0.12518158976970203,0.12518158976970203,0.12518158976970203,0.12518158976970203
163,164,0.12338688618326919,0.12338688618326919,0.12338688618326919,0.12338688618326919,0.12338688618326919,0.12338688618326919,0.12338688618326919,0.12338688618326919,0.12338688618326919,0.12338688618326919
164,165,0.1216179129056546,0.1216179129056546,0.1216179129056546,0.1216179129056546,0.1216179129056546,0.1216179129056546,0.1216179129056546,0.1216179129056546,0.1216179129056546,0.1216179129056546
165,166,0.11987430104653185,0.11987430104653185,0.11987430104653185,0.11987430104653185,0.11987430104653185,0.11987430104653185,0.11987430104653185,0.11987430104653185,0.11987430104653185,0.11987430104653185
166,167,0.11815568700428185,0.11815568700428185,0.11815568700428185,0.11815568700428185,0.11815568700428185,0.11815568700428185,0.11815568700428185,0.11815568700428185,0.11815568700428185,0.11815568700428185
167,168,0.11646171239016967,0.11646171239016967,0.11646171239016967,0.11646171239016967,0.11646171239016967,0.11646171239016967,0.11646171239016967,0.11646171239016967,0.11646171239016967,0.11646171239016967
168,169,0.11479202395360855,0.11479202395360855,0.11479202395360855,0.11479202395360855,0.11479202395360855,0.11479202395360855,0.11479202395360855,0.11479202395360855,0.11479202395360855,0.11479202395360855
169,170,0.11314627350849507,0.11314627350849507,0.11314627350849507,0.11314627350849507,0.11314627350849507,0.11314627350849507,0.11314627350849507,0.11314627350849507,0.11314627350849507,0.11314627350849507
170,171,0.11152411786060099,0.11152411786060099,0.11152411786060099,0.11152411786060099,0.11152411786060099,0.11152411786060099,0.11152411786060099,0.11152411786060099,0.11152411786060099,0.11152411786060099
171,172,0.10992521873600543,0.10992521873600543,0.10992521873600543,0.10992521873600543,0.10992521873600543,0.10992521873600543,0.10992521873600543,0.10992521873600543,0.10992521873600543,0.10992521873600543
172,173,0.10834924271055356,0.10834924271055356,0.10834924271055356,0.10834924271055356,0.10834924271055356,0.10834924271055356,0.10834924271055356,0.10834924271055356,0.10834924271055356,0.10834924271055356
173,174,0.10679586114032637,0.10679586114032637,0.10679586114032637,0.10679586114032637,0.10679586114032637,0.10679586114032637,0.10679586114032637,0.10679586114032637,0.10679586114032637,0.10679586114032637
174,175,0.10526475009310748,0.10526475009310748,0.10526475009310748,0.10526475009310748,0.10526475009310748,0.10526475009310748,0.10526475009310748,0.10526475009310748,0.10526475009310748,0.10526475009310748
175,176,0.10375559028083237,0.10375559028083237,0.10375559028083237,0.10375559028083237,0.10375559028083237,0.10375559028083237,0.10375559028083237,0.10375559028083237,0.10375559028083237,0.10375559028083237
176,177,0.10226806699300607,0.10226806699300607,0.10226806699300607,0.10226806699300607,0.10226806699300607,0.10226806699300607,0.10226806699300607,0.10226806699300607,0.10226806699300607,0.10226806699300607
177,178,0.1008018700310754,0.1008018700310754,0.1008018700310754,0.1008018700310754,0.1008018700310754,0.1008018700310754,0.1008018700310754,0.1008018700310754,0.1008018700310754,0.1008018700310754
178,179,0.09935669364374228,0.09935669364374228,0.09935669364374228,0.09935669364374228,0.09935669364374228,0.09935669364374228,0.09935669364374228,0.09935669364374228,0.09935669364374228,0.09935669364374228
179,180,0.09793223646320424,0.09793223646320424,0.09793223646320424,0.09793223646320424,0.09793223646320424,0.09793223646320424,0.09793223646320424,0.09793223646320424,0.09793223646320424,0.09793223646320424
180,181,0.09652820144230913,0.09652820144230913,0.09652820144230913,0.09652820144230913,0.09652820144230913,0.09652820144230913,0.09652820144230913,0.09652820144230913,0.09652820144230913,0.09652820144230913
181,182,0.09514429579261081,0.09514429579261081,0.09514429579261081,0.09514429579261081,0.09514429579261081,0.09514429579261081,0.09514429579261081,0.09514429579261081,0.09514429579261081,0.09514429579261081
182,183,0.0937802309233129,0.0937802309233129,0.0937802309233129,0.0937802309233129,0.0937802309233129,0.0937802309233129,0.0937802309233129,0.0937802309233129,0.0937802309233129,0.0937802309233129
183,184,0.0924357223810881,0.0924357223810881,0.0924357223810881,0.0924357223810881,0.0924357223810881,0.0924357223810881,0.0924357223810881,0.0924357223810881,0.0924357223810881,0.0924357223810881
184,185,0.09111048979075968,0.09111048979075968,0.09111048979075968,0.09111048979075968,0.09111048979075968,0.09111048979075968,0.09111048979075968,0.09111048979075968,0.09111048979075968,0.09111048979075968
185,186,0.08980425679683433,0.08980425679683433,0.08980425679683433,0.08980425679683433,0.08980425679683433,0.08980425679683433,0.08980425679683433,0.08980425679683433,0.08980425679683433,0.08980425679683433
186,187,0.08851675100587254,0.08851675100587254,0.08851675100587254,0.08851675100587254,0.08851675100587254,0.08851675100587254,0.08851675100587254,0.08851675100587254,0.08851675100587254,0.08851675100587254
187,188,0.08724770392968538,0.08724770392968538,0.08724770392968538,0.08724770392968538,0.08724770392968538,0.08724770392968538,0.08724770392968538,0.08724770392968538,0.08724770392968538,0.08724770392968538
188,189,0.08599685092934577,0.08599685092934577,0.08599685092934577,0.08599685092934577,0.08599685092934577,0.08599685092934577,0.08599685092934577,0.08599685092934577,0.08599685092934577,0.08599685092934577
189,190,0.08476393116000235,0.08476393116000235,0.08476393116000235,0.08476393116000235,0.08476393116000235,0.08476393116000235,0.08476393116000235,0.08476393116000235,0.08476393116000235,0.08476393116000235
190,191,0.08354868751648456,0.08354868751648456,0.08354868751648456,0.08354868751648456,0.08354868751648456,0.08354868751648456,0.08354868751648456,0.08354868751648456,0.08354868751648456,0.08354868751648456
191,192,0.08235086657968767,0.08235086657968767,0.08235086657968767,0.08235086657968767,0.08235086657968767,0.08235086657968767,0.08235086657968767,0.08235086657968767,0.08235086657968767,0.08235086657968767
192,193,0.08117021856372628,0.08117021856372628,0.08117021856372628,0.08117021856372628,0.08117021856372628,0.08117021856372628,0.08117021856372628,0.08117021856372628,0.08117021856372628,0.08117021856372628
193,194,0.08000649726384558,0.08000649726384558,0.08000649726384558,0.08000649726384558,0.08000649726384558,0.08000649726384558,0.08000649726384558,0.08000649726384558,0.08000649726384558,0.08000649726384558
194,195,0.07885946000507948,0.07885946000507948,0.07885946000507948,0.07885946000507948,0.07885946000507948,0.07885946000507948,0.07885946000507948,0.07885946000507948,0.07885946000507948,0.07885946000507948
195,196,0.07772886759164459,0.07772886759164459,0.07772886759164459,0.07772886759164459,0.07772886759164459,0.07772886759164459,0.07772886759164459,0.07772886759164459,0.07772886759164459,0.07772886759164459
196,197,0.07661448425706001,0.07661448425706001,0.07661448425706001,0.07661448425706001,0.07661448425706001,0.07661448425706001,0.07661448425706001,0.07661448425706001,0.07661448425706001,0.07661448425706001
197,198,0.07551607761498207,0.07551607761498207,0.07551607761498207,0.07551607761498207,0.07551607761498207,0.07551607761498207,0.07551607761498207,0.07551607761498207,0.07551607761498207,0.07551607761498207
198,199,0.07443341861074389,0.07443341861074389,0.07443341861074389,0.07443341861074389,0.07443341861074389,0.07443341861074389,0.07443341861074389,0.07443341861074389,0.07443341861074389,0.07443341861074389
199,200,0.07336628147358988,0.07336628147358988,0.07336628147358988,0.07336628147358988,0.07336628147358988,0.07336628147358988,0.07336628147358988,0.07336628147358988,0.07336628147358988,0.07336628147358988
200,201,0.07231444366959494,0.07231444366959494,0.07231444366959494,0.07231444366959494,0.07231444366959494,0.07231444366959494,0.07231444366959494,0.07231444366959494,0.07231444366959494,0.07231444366959494
201,202,0.07127768585525861,0.07127768585525861,0.07127768585525861,0.07127768585525861,0.07127768585525861,0.07127768585525861,0.07127768585525861,0.07127768585525861,0.07127768585525861,0.07127768585525861
202,203,0.07025579183176466,0.07025579183176466,0.07025579183176466,0.07025579183176466,0.07025579183176466,0.07025579183176466,0.07025579183176466,0.07025579183176466,0.07025579183176466,0.07025579183176466
203,204,0.06924854849989631,0.06924854849989631,0.06924854849989631,0.06924854849989631,0.06924854849989631,0.06924854849989631,0.06924854849989631,0.06924854849989631,0.06924854849989631,0.06924854849989631
204,205,0.06825574581559796,0.06825574581559796,0.06825574581559796,0.06825574581559796,0.06825574581559796,0.06825574581559796,0.06825574581559796,0.06825574581559796,0.06825574581559796,0.06825574581559796
205,206,0.06727717674617391,0.06727717674617391,0.06727717674617391,0.06727717674617391,0.06727717674617391,0.06727717674617391,0.06727717674617391,0.06727717674617391,0.06727717674617391,0.06727717674617391
206,207,0.06631263722711501,0.06631263722711501,0.06631263722711501,0.06631263722711501,0.06631263722711501,0.06631263722711501,0.06631263722711501,0.06631263722711501,0.06631263722711501,0.06631263722711501
207,208,0.06536192611954456,0.06536192611954456,0.06536192611954456,0.06536192611954456,0.06536192611954456,0.06536192611954456,0.06536192611954456,0.06536192611954456,0.06536192611954456,0.06536192611954456
208,209,0.06442484516827392,0.06442484516827392,0.06442484516827392,0.06442484516827392,0.06442484516827392,0.06442484516827392,0.06442484516827392,0.06442484516827392,0.06442484516827392,0.06442484516827392
209,210,0.06350119896045969,0.06350119896045969,0.06350119896045969,0.06350119896045969,0.06350119896045969,0.06350119896045969,0.06350119896045969,0.06350119896045969,0.06350119896045969,0.06350119896045969
210,211,0.06259079488485367,0.06259079488485367,0.06259079488485367,0.06259079488485367,0.06259079488485367,0.06259079488485367,0.06259079488485367,0.06259079488485367,0.06259079488485367,0.06259079488485367
211,212,0.06169344309163674,0.06169344309163674,0.06169344309163674,0.06169344309163674,0.06169344309163674,0.06169344309163674,0.06169344309163674,0.06169344309163674,0.06169344309163674,0.06169344309163674
212,213,0.060808956452829056,0.060808956452829056,0.060808956452829056,0.060808956452829056,0.060808956452829056,0.060808956452829056,0.060808956452829056,0.060808956452829056,0.060808956452829056,0.060808956452829056
213,214,0.059937150523267355,0.059937150523267355,0.059937150523267355,0.059937150523267355,0.059937150523267355,0.059937150523267355,0.059937150523267355,0.059937150523267355,0.059937150523267355,0.059937150523267355
214,215,0.0590778435021421,0.0590778435021421,0.0590778435021421,0.0590778435021421,0.0590778435021421,0.0590778435021421,0.0590778435021421,0.0590778435021421,0.0590778435021421,0.0590778435021421
215,216,0.0582308561950858,0.0582308561950858,0.0582308561950858,0.0582308561950858,0.0582308561950858,0.0582308561950858,0.0582308561950858,0.0582308561950858,0.0582308561950858,0.0582308561950858
216,217,0.05739601197680505,0.05739601197680505,0.05739601197680505,0.05739601197680505,0.05739601197680505,0.05739601197680505,0.05739601197680505,0.05739601197680505,0.05739601197680505,0.05739601197680505
217,218,0.056573136754248195,0.056573136754248195,0.056573136754248195,0.056573136754248195,0.056573136754248195,0.056573136754248195,0.056573136754248195,0.056573136754248195,0.056573136754248195,0.056573136754248195
218,219,0.05576205893030104,0.05576205893030104,0.05576205893030104,0.05576205893030104,0.05576205893030104,0.05576205893030104,0.05576205893030104,0.05576205893030104,0.05576205893030104,0.05576205893030104
219,220,0.05496260936800315,0.05496260936800315,0.05496260936800315,0.05496260936800315,0.05496260936800315,0.05496260936800315,0.05496260936800315,0.05496260936800315,0.05496260936800315,0.05496260936800315
220,221,0.05417462135527712,0.05417462135527712,0.05417462135527712,0.05417462135527712,0.05417462135527712,0.05417462135527712,0.05417462135527712,0.05417462135527712,0.05417462135527712,0.05417462135527712
221,222,0.05339793057016347,0.05339793057016347,0.05339793057016347,0.05339793057016347,0.05339793057016347,0.05339793057016347,0.05339793057016347,0.05339793057016347,0.05339793057016347,0.05339793057016347
222,223,0.05263237504655397,0.05263237504655397,0.05263237504655397,0.05263237504655397,0.05263237504655397,0.05263237504655397,0.05263237504655397,0.05263237504655397,0.05263237504655397,0.05263237504655397
223,224,0.05187779514041638,0.05187779514041638,0.05187779514041638,0.05187779514041638,0.05187779514041638,0.05187779514041638,0.05187779514041638,0.05187779514041638,0.05187779514041638,0.05187779514041638
224,225,0.05113403349650318,0.05113403349650318,0.05113403349650318,0.05113403349650318,0.05113403349650318,0.05113403349650318,0.05113403349650318,0.05113403349650318,0.05113403349650318,0.05113403349650318
225,226,0.05040093501553782,0.05040093501553782,0.05040093501553782,0.05040093501553782,0.05040093501553782,0.05040093501553782,0.05040093501553782,0.05040093501553782,0.05040093501553782,0.05040093501553782
226,227,0.04967834682187124,0.04967834682187124,0.04967834682187124,0.04967834682187124,0.04967834682187124,0.04967834682187124,0.04967834682187124,0.04967834682187124,0.04967834682187124,0.04967834682187124
227,228,0.0489661182316022,0.0489661182316022,0.0489661182316022,0.0489661182316022,0.0489661182316022,0.0489661182316022,0.0489661182316022,0.0489661182316022,0.0489661182316022,0.0489661182316022
228,229,0.04826410072115465,0.04826410072115465,0.04826410072115465,0.04826410072115465,0.04826410072115465,0.04826410072115465,0.04826410072115465,0.04826410072115465,0.04826410072115465,0.04826410072115465
229,230,0.04757214789630547,0.04757214789630547,0.04757214789630547,0.04757214789630547,0.04757214789630547,0.04757214789630547,0.04757214789630547,0.04757214789630547,0.04757214789630547,0.04757214789630547
230,231,0.04689011546165652,0.04689011546165652,0.04689011546165652,0.04689011546165652,0.04689011546165652,0.04689011546165652,0.04689011546165652,0.04689011546165652,0.04689011546165652,0.04689011546165652
231,232,0.04621786119054408,0.04621786119054408,0.04621786119054408,0.04621786119054408,0.04621786119054408,0.04621786119054408,0.04621786119054408,0.04621786119054408,0.04621786119054408,0.04621786119054408
232,233,0.04555524489537987,0.04555524489537987,0.04555524489537987,0.04555524489537987,0.04555524489537987,0.04555524489537987,0.04555524489537987,0.04555524489537987,0.04555524489537987,0.04555524489537987
233,234,0.044902128398417195,0.044902128398417195,0.044902128398417195,0.044902128398417195,0.044902128398417195,0.044902128398417195,0.044902128398417195,0.044902128398417195,0.044902128398417195,0.044902128398417195
234,235,0.04425837550293629,0.04425837550293629,0.04425837550293629,0.04425837550293629,0.04425837550293629,0.04425837550293629,0.04425837550293629,0.04425837550293629,0.04425837550293629,0.04425837550293629
235,236,0.04362385196484271,0.04362385196484271,0.04362385196484271,0.04362385196484271,0.04362385196484271,0.04362385196484271,0.04362385196484271,0.04362385196484271,0.04362385196484271,0.04362385196484271
236,237,0.04299842546467289,0.04299842546467289,0.04299842546467289,0.04299842546467289,0.04299842546467289,0.04299842546467289,0.04299842546467289,0.04299842546467289,0.04299842546467289,0.04299842546467289
237,238,0.04238196558000117,0.04238196558000117,0.04238196558000117,0.04238196558000117,0.04238196558000117,0.04238196558000117,0.04238196558000117,0.04238196558000117,0.04238196558000117,0.04238196558000117
238,239,0.04177434375824229,0.04177434375824229,0.04177434375824229,0.04177434375824229,0.04177434375824229,0.04177434375824229,0.04177434375824229,0.04177434375824229,0.04177434375824229,0.04177434375824229
239,240,0.04117543328984386,0.04117543328984386,0.04117543328984386,0.04117543328984386,0.04117543328984386,0.04117543328984386,0.04117543328984386,0.04117543328984386,0.04117543328984386,0.04117543328984386
240,241,0.040585109281863166,0.040585109281863166,0.040585109281863166,0.040585109281863166,0.040585109281863166,0.040585109281863166,0.040585109281863166,0.040585109281863166,0.040585109281863166,0.040585109281863166
241,242,0.040003248631922804,0.040003248631922804,0.040003248631922804,0.040003248631922804,0.040003248631922804,0.040003248631922804,0.040003248631922804,0.040003248631922804,0.040003248631922804,0.040003248631922804
242,243,0.03942973000253974,0.03942973000253974,0.03942973000253974,0.03942973000253974,0.03942973000253974,0.03942973000253974,0.03942973000253974,0.03942973000253974,0.03942973000253974,0.03942973000253974
243,244,0.038864433795822294,0.038864433795822294,0.038864433795822294,0.038864433795822294,0.038864433795822294,0.038864433795822294,0.038864433795822294,0.038864433795822294,0.038864433795822294,0.038864433795822294
244,245,0.038307242128530004,0.038307242128530004,0.038307242128530004,0.038307242128530004,0.038307242128530004,0.038307242128530004,0.038307242128530004,0.038307242128530004,0.038307242128530004,0.038307242128530004
245,246,0.03775803880749103,0.03775803880749103,0.03775803880749103,0.03775803880749103,0.03775803880749103,0.03775803880749103,0.03775803880749103,0.03775803880749103,0.03775803880749103,0.03775803880749103
246,247,0.037216709305371944,0.037216709305371944,0.037216709305371944,0.037216709305371944,0.037216709305371944,0.037216709305371944,0.037216709305371944,0.037216709305371944,0.037216709305371944,0.037216709305371944
247,248,0.03668314073679494,0.03668314073679494,0.03668314073679494,0.03668314073679494,0.03668314073679494,0.03668314073679494,0.03668314073679494,0.03668314073679494,0.03668314073679494,0.03668314073679494
248,249,0.036157221834797464,0.036157221834797464,0.036157221834797464,0.036157221834797464,0.036157221834797464,0.036157221834797464,0.036157221834797464,0.036157221834797464,0.036157221834797464,0.036157221834797464
249,250,0.035638842927629304,0.035638842927629304,0.035638842927629304,0.035638842927629304,0.035638842927629304,0.035638842927629304,0.035638842927629304,0.035638842927629304,0.035638842927629304,0.035638842927629304
250,251,0.03512789591588234,0.03512789591588234,0.03512789591588234,0.03512789591588234,0.03512789591588234,0.03512789591588234,0.03512789591588234,0.03512789591588234,0.03512789591588234,0.03512789591588234
251,252,0.03462427424994817,0.03462427424994817,0.03462427424994817,0.03462427424994817,0.03462427424994817,0.03462427424994817,0.03462427424994817,0.03462427424994817,0.03462427424994817,0.03462427424994817
252,253,0.034127872907798985,0.034127872907798985,0.034127872907798985,0.034127872907798985,0.034127872907798985,0.034127872907798985,0.034127872907798985,0.034127872907798985,0.034127872907798985,0.034127872907798985
253,254,0.03363858837308695,0.03363858837308695,0.03363858837308695,0.03363858837308695,0.03363858837308695,0.03363858837308695,0.03363858837308695,0.03363858837308695,0.03363858837308695,0.03363858837308695
254,255,0.0331563186135575,0.0331563186135575,0.0331563186135575,0.0331563186135575,0.0331563186135575,0.0331563186135575,0.0331563186135575,0.0331563186135575,0.0331563186135575,0.0331563186135575
255,256,0.03268096305977228,0.03268096305977228,0.03268096305977228,0.03268096305977228,0.03268096305977228,0.03268096305977228,0.03268096305977228,0.03268096305977228,0.03268096305977228,0.03268096305977228
256,257,0.03221242258413695,0.03221242258413695,0.03221242258413695,0.03221242258413695,0.03221242258413695,0.03221242258413695,0.03221242258413695,0.03221242258413695,0.03221242258413695,0.03221242258413695
257,258,0.031750599480229846,0.031750599480229846,0.031750599480229846,0.031750599480229846,0.031750599480229846,0.031750599480229846,0.031750599480229846,0.031750599480229846,0.031750599480229846,0.031750599480229846
258,259,0.03129539744242683,0.03129539744242683,0.03129539744242683,0.03129539744242683,0.03129539744242683,0.03129539744242683,0.03129539744242683,0.03129539744242683,0.03129539744242683,0.03129539744242683
259,260,0.03084672154581837,0.03084672154581837,0.03084672154581837,0.03084672154581837,0.03084672154581837,0.03084672154581837,0.03084672154581837,0.03084672154581837,0.03084672154581837,0.03084672154581837
260,261,0.03040447822641452,0.03040447822641452,0.03040447822641452,0.03040447822641452,0.03040447822641452,0.03040447822641452,0.03040447822641452,0.03040447822641452,0.03040447822641452,0.03040447822641452
261,262,0.02996857526163369,0.02996857526163369,0.02996857526163369,0.02996857526163369,0.02996857526163369,0.02996857526163369,0.02996857526163369,0.02996857526163369,0.02996857526163369,0.02996857526163369
262,263,0.02953892175107106,0.02953892175107106,0.02953892175107106,0.02953892175107106,0.02953892175107106,0.02953892175107106,0.02953892175107106,0.02953892175107106,0.02953892175107106,0.02953892175107106
263,264,0.029115428097542907,0.029115428097542907,0.029115428097542907,0.029115428097542907,0.029115428097542907,0.029115428097542907,0.029115428097542907,0.029115428097542907,0.029115428097542907,0.029115428097542907
264,265,0.028698005988402532,0.028698005988402532,0.028698005988402532,0.028698005988402532,0.028698005988402532,0.028698005988402532,0.028698005988402532,0.028698005988402532,0.028698005988402532,0.028698005988402532
265,266,0.028286568377124097,0.028286568377124097,0.028286568377124097,0.028286568377124097,0.028286568377124097,0.028286568377124097,0.028286568377124097,0.028286568377124097,0.028286568377124097,0.028286568377124097
266,267,0.027881029465150517,0.027881029465150517,0.027881029465150517,0.027881029465150517,0.027881029465150517,0.027881029465150517,0.027881029465150517,0.027881029465150517,0.027881029465150517,0.027881029465150517
267,268,0.027481304684001572,0.027481304684001572,0.027481304684001572,0.027481304684001572,0.027481304684001572,0.027481304684001572,0.027481304684001572,0.027481304684001572,0.027481304684001572,0.027481304684001572
268,269,0.02708731067763856,0.02708731067763856,0.02708731067763856,0.02708731067763856,0.02708731067763856,0.02708731067763856,0.02708731067763856,0.02708731067763856,0.02708731067763856,0.02708731067763856
269,270,0.026698965285081727,0.026698965285081727,0.026698965285081727,0.026698965285081727,0.026698965285081727,0.026698965285081727,0.026698965285081727,0.026698965285081727,0.026698965285081727,0.026698965285081727
270,271,0.026316187523276982,0.026316187523276982,0.026316187523276982,0.026316187523276982,0.026316187523276982,0.026316187523276982,0.026316187523276982,0.026316187523276982,0.026316187523276982,0.026316187523276982
271,272,0.025938897570208185,0.025938897570208185,0.025938897570208185,0.025938897570208185,0.025938897570208185,0.025938897570208185,0.025938897570208185,0.025938897570208185,0.025938897570208185,0.025938897570208185
272,273,0.0255670167482516,0.0255670167482516,0.0255670167482516,0.0255670167482516,0.0255670167482516,0.0255670167482516,0.0255670167482516,0.0255670167482516,0.0255670167482516,0.0255670167482516
273,274,0.025200467507768918,0.025200467507768918,0.025200467507768918,0.025200467507768918,0.025200467507768918,0.025200467507768918,0.025200467507768918,0.025200467507768918,0.025200467507768918,0.025200467507768918
274,275,0.02483917341093563,0.02483917341093563,0.02483917341093563,0.02483917341093563,0.02483917341093563,0.02483917341093563,0.02483917341093563,0.02483917341093563,0.02483917341093563,0.02483917341093563
275,276,0.024483059115801106,0.024483059115801106,0.024483059115801106,0.024483059115801106,0.024483059115801106,0.024483059115801106,0.024483059115801106,0.024483059115801106,0.024483059115801106,0.024483059115801106
276,277,0.02413205036057731,0.02413205036057731,0.02413205036057731,0.02413205036057731,0.02413205036057731,0.02413205036057731,0.02413205036057731,0.02413205036057731,0.02413205036057731,0.02413205036057731
277,278,0.023786073948152724,0.023786073948152724,0.023786073948152724,0.023786073948152724,0.023786073948152724,0.023786073948152724,0.023786073948152724,0.023786073948152724,0.023786073948152724,0.023786073948152724
278,279,0.023445057730828268,0.023445057730828268,0.023445057730828268,0.023445057730828268,0.023445057730828268,0.023445057730828268,0.023445057730828268,0.023445057730828268,0.023445057730828268,0.023445057730828268
279,280,0.023108930595272047,0.023108930595272047,0.023108930595272047,0.023108930595272047,0.023108930595272047,0.023108930595272047,0.023108930595272047,0.023108930595272047,0.023108930595272047,0.023108930595272047
280,281,0.02277762244768994,0.02277762244768994,0.02277762244768994,0.02277762244768994,0.02277762244768994,0.02277762244768994,0.02277762244768994,0.02277762244768994,0.02277762244768994,0.02277762244768994
281,282,0.022451064199208604,0.022451064199208604,0.022451064199208604,0.022451064199208604,0.022451064199208604,0.022451064199208604,0.022451064199208604,0.022451064199208604,0.022451064199208604,0.022451064199208604
282,283,0.022129187751468157,0.022129187751468157,0.022129187751468157,0.022129187751468157,0.022129187751468157,0.022129187751468157,0.022129187751468157,0.022129187751468157,0.022129187751468157,0.022129187751468157
283,284,0.02181192598242136,0.02181192598242136,0.02181192598242136,0.02181192598242136,0.02181192598242136,0.02181192598242136,0.02181192598242136,0.02181192598242136,0.02181192598242136,0.02181192598242136
284,285,0.021499212732336452,0.021499212732336452,0.021499212732336452,0.021499212732336452,0.021499212732336452,0.021499212732336452,0.021499212732336452,0.021499212732336452,0.021499212732336452,0.021499212732336452
285,286,0.021190982790000593,0.021190982790000593,0.021190982790000593,0.021190982790000593,0.021190982790000593,0.021190982790000593,0.021190982790000593,0.021190982790000593,0.021190982790000593,0.021190982790000593
286,287,0.02088717187912115,0.02088717187912115,0.02088717187912115,0.02088717187912115,0.02088717187912115,0.02088717187912115,0.02088717187912115,0.02088717187912115,0.02088717187912115,0.02088717187912115
287,288,0.02058771664492193,0.02058771664492193,0.02058771664492193,0.02058771664492193,0.02058771664492193,0.02058771664492193,0.02058771664492193,0.02058771664492193,0.02058771664492193,0.02058771664492193
288,289,0.02029255464093158,0.02029255464093158,0.02029255464093158,0.02029255464093158,0.02029255464093158,0.02029255464093158,0.02029255464093158,0.02029255464093158,0.02029255464093158,0.02029255464093158
289,290,0.020001624315961402,0.020001624315961402,0.020001624315961402,0.020001624315961402,0.020001624315961402,0.020001624315961402,0.020001624315961402,0.020001624315961402,0.020001624315961402,0.020001624315961402
290,291,0.01971486500126987,0.01971486500126987,0.01971486500126987,0.01971486500126987,0.01971486500126987,0.01971486500126987,0.01971486500126987,0.01971486500126987,0.01971486500126987,0.01971486500126987
291,292,0.019432216897911143,0.019432216897911143,0.019432216897911143,0.019432216897911143,0.019432216897911143,0.019432216897911143,0.019432216897911143,0.019432216897911143,0.019432216897911143,0.019432216897911143
292,293,0.019153621064265,0.019153621064265,0.019153621064265,0.019153621064265,0.019153621064265,0.019153621064265,0.019153621064265,0.019153621064265,0.019153621064265,0.019153621064265
293,294,0.018879019403745513,0.018879019403745513,0.018879019403745513,0.018879019403745513,0.018879019403745513,0.018879019403745513,0.018879019403745513,0.018879019403745513,0.018879019403745513,0.018879019403745513
294,295,0.01860835465268597,0.01860835465268597,0.01860835465268597,0.01860835465268597,0.01860835465268597,0.01860835465268597,0.01860835465268597,0.01860835465268597,0.01860835465268597,0.01860835465268597
295,296,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747
296,297,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732
